subjID,run,trial,phase,oriRef,oriJitt,oriFinal,oriRespInit,oriRespFinal,error,points,rt,outoftime,iti,oriRef2,oriFinal2,oriRespFinal2,oriFinal3,oriRespFinal3
2,1,125,8,1,9,9,175,8,1,98,1.4644803830015,,0.2,0,9,8,9,8
2,1,126,5,4,4,139,173,145,-6,88,2.26472856200417,,0.2,135,139,145,4,10
2,1,127,5,2,-6,39,123,40,-1,98,2.31568502698792,,0.2,45,39,40,-6,-5
2,1,128,1,2,3,48,45,41,7,86,0.864272506994894,,0.2,45,48,41,3,-4
2,1,129,9,2,8,53,96,54,-1,98,1.6805422269972,,0.2,45,53,54,8,9
2,1,130,2,2,9,54,64,52,2,96,0.780029262008611,,0.2,45,54,52,9,7
2,1,131,9,1,1,1,127,1,0,100,2.51552342099603,,0.2,0,1,1,1,1
2,1,132,7,4,1,136,21,140,-4,92,2.08051783399424,,0.2,135,136,140,1,5
2,1,133,7,4,-5,130,32,134,-4,92,2.6002414500108,,0.2,135,130,134,-5,-1
2,1,134,2,2,3,48,157,53,-5,90,1.84865240097861,,0.2,45,48,53,3,8
2,1,135,8,2,8,53,14,48,5,90,1.17910379698151,,0.2,45,53,48,8,3
2,1,136,1,4,-2,133,122,137,-4,92,0.83303627098212,,0.2,135,133,137,-2,2
2,1,137,7,1,10,10,152,10,0,100,1.08233258200926,,0.2,0,10,10,10,10
2,1,138,2,1,9,9,17,8,1,98,1.22178748997976,,0.2,0,9,8,9,8
2,1,139,4,1,-1,179,47,178,1,98,3.0152539559931,,0.2,0,-1,-2,-1,-2
2,1,140,1,3,-2,88,137,89,-1,98,2.16551728898776,,0.2,90,88,89,-2,-1
2,1,141,8,1,-7,173,122,179,-6,88,2.06200934399385,,0.2,0,-7,-1,-7,-1
2,1,142,4,4,0,135,145,135,0,100,1.46387986102491,,0.2,135,135,135,0,0
2,1,143,9,3,-9,81,72,78,3,94,0.697725731006358,,0.2,90,81,78,-9,-12
2,1,144,2,3,-8,82,158,86,-4,92,2.22002891200827,,0.2,90,82,86,-8,-4
2,1,145,10,1,4,4,48,3,1,98,1.86776763701346,,0.2,0,4,3,4,3
2,1,146,7,3,8,98,32,99,-1,98,2.24873463300173,,0.2,90,98,99,8,9
2,1,147,6,2,7,52,48,48,4,92,0.63286395999603,,0.2,45,52,48,7,3
2,1,148,10,3,0,90,178,91,-1,98,3.41472029098077,,0.2,90,90,91,0,1
2,1,149,3,3,-10,80,162,78,2,96,2.42149498299113,,0.2,90,80,78,-10,-12
2,1,150,7,4,0,135,135,128,7,86,2.24792610399891,,0.2,135,135,128,0,-7
2,1,151,10,4,7,142,61,142,0,100,2.18237594800303,,0.2,135,142,142,7,7
2,1,152,9,4,-5,130,156,133,-3,94,0.983961360994726,,0.2,135,130,133,-5,-2
2,1,153,9,2,-7,38,129,35,3,94,1.83222434899653,,0.2,45,38,35,-7,-10
2,1,154,6,1,8,8,130,11,-3,94,1.84552485201857,,0.2,0,8,11,8,11
2,1,155,1,4,6,141,83,134,7,86,1.38183490801021,,0.2,135,141,134,6,-1
2,1,156,3,4,6,141,127,149,-8,84,0.949793029023567,,0.2,135,141,149,6,14
2,1,157,10,2,5,50,14,48,2,96,0.983052041003248,,0.2,45,50,48,5,3
2,1,158,1,3,-8,82,15,84,-2,96,1.66774764598813,,0.2,90,82,84,-8,-6
2,1,159,2,2,1,46,32,40,6,88,0.815219601005083,,0.2,45,46,40,1,-5
2,1,160,10,4,1,136,95,139,-3,94,1.19046956099919,,0.2,135,136,139,1,4
3,1,1,8,1,6,6,175,19,-13,74,1.64887968206313,,0.2,0,6,19,6,19
3,1,2,1,2,4,49,46,45,4,92,1.31824488996062,,0.2,45,49,45,4,0
3,1,3,6,4,-10,125,113,117,8,84,1.73271214403212,,0.2,135,125,117,-10,-18
3,1,4,1,1,7,7,164,6,1,98,2.56239928700961,,0.2,0,7,6,7,6
3,1,5,4,2,-7,38,35,34,4,92,1.14757285593078,,0.2,45,38,34,-7,-11
3,1,6,1,4,0,135,23,144,-9,82,2.78283610893413,,0.2,135,135,144,0,9
3,1,7,5,1,-8,172,83,165,7,86,3.89681939501315,,0.2,0,-8,-15,-8,-15
3,1,8,5,2,-8,37,0,36,1,98,1.63460306101479,,0.2,45,37,36,-8,-9
3,1,9,2,3,3,93,150,96,-3,94,3.46497191896196,,0.2,90,93,96,3,6
3,1,10,3,1,-9,171,162,165,6,88,1.31547862908337,,0.2,0,-9,-15,-9,-15
3,1,11,5,1,3,3,35,4,-1,98,2.76460240792949,,0.2,0,3,4,3,4
3,1,12,3,1,-1,179,178,178,1,98,1.45759222796187,,0.2,0,-1,-2,-1,-2
3,1,13,1,3,-9,81,19,84,-3,94,2.58245281304698,,0.2,90,81,84,-9,-6
3,1,14,9,4,-8,127,4,139,-12,76,2.13217434298713,,0.2,135,127,139,-8,4
3,1,15,3,1,3,3,128,5,-2,96,2.66556322993711,,0.2,0,3,5,3,5
3,1,16,8,2,-9,36,58,39,-3,94,1.69912576593924,,0.2,45,36,39,-9,-6
3,1,17,9,2,-2,43,41,35,8,84,1.99689156294335,,0.2,45,43,35,-2,-10
3,1,18,8,4,-1,134,158,133,1,98,1.61357598798349,,0.2,135,134,133,-1,-2
3,1,19,4,3,-3,87,64,86,1,98,2.36432274605613,,0.2,90,87,86,-3,-4
3,1,20,10,3,9,99,150,97,2,96,2.89846140309237,,0.2,90,99,97,9,7
3,1,21,8,2,3,48,4,33,15,70,2.39879354194272,,0.2,45,48,33,3,-12
3,1,22,6,2,-10,35,7,33,2,96,1.58084830199368,,0.2,45,35,33,-10,-12
3,1,23,7,2,-6,39,32,31,8,84,1.04569272999652,,0.2,45,39,31,-6,-14
3,1,24,8,4,4,139,50,145,-6,88,3.13134042196907,,0.2,135,139,145,4,10
3,1,25,10,4,-4,131,152,133,-2,96,1.99721047305502,,0.2,135,131,133,-4,-2
3,1,26,6,2,-8,37,178,31,6,88,1.94741103006527,,0.2,45,37,31,-8,-14
3,1,27,9,2,7,52,90,50,2,96,2.64865820796695,,0.2,45,52,50,7,5
3,1,28,8,2,-4,41,49,43,-2,96,1.44848331494723,,0.2,45,41,43,-4,-2
3,1,29,5,4,-10,125,100,115,10,80,1.02973922691308,,0.2,135,125,115,-10,-20
3,1,30,4,4,-7,128,82,119,9,82,2.64776551595423,,0.2,135,128,119,-7,-16
3,1,31,10,2,-4,41,20,41,0,100,1.51383133395575,,0.2,45,41,41,-4,-4
3,1,32,10,4,-6,129,75,124,5,90,2.18054013303481,,0.2,135,129,124,-6,-11
3,1,33,8,3,4,94,118,98,-4,92,2.38184548006393,,0.2,90,94,98,4,8
3,1,34,2,1,0,0,28,0,0,100,4.46425391291268,,0.2,0,0,0,0,0
3,1,35,7,2,9,54,28,43,11,78,2.2141042429721,,0.2,45,54,43,9,-2
3,1,36,4,4,8,143,57,157,-14,72,2.93096903094556,,0.2,135,143,157,8,22
3,1,37,5,2,-2,43,24,32,11,78,2.16508227901068,,0.2,45,43,32,-2,-13
3,1,38,2,4,3,138,12,142,-4,92,1.99766464100685,,0.2,135,138,142,3,7
3,1,39,1,4,6,141,141,142,-1,98,1.84776784502901,,0.2,135,141,142,6,7
3,1,40,6,1,7,7,180,6,1,98,2.66579560108948,,0.2,0,7,6,7,6
3,1,41,5,3,-2,88,130,89,-1,98,2.96336549799889,,0.2,90,88,89,-2,-1
3,1,42,4,2,4,49,123,32,17,66,3.21102978300769,,0.2,45,49,32,4,-13
3,1,43,2,4,1,136,73,139,-3,94,4.42919488099869,,0.2,135,136,139,1,4
3,1,44,2,2,-9,36,121,41,-5,90,3.98100097896531,,0.2,45,36,41,-9,-4
3,1,45,5,4,9,144,32,149,-5,90,2.23032973892987,,0.2,135,144,149,9,14
3,1,46,1,1,5,5,12,12,-7,86,1.04876087896992,,0.2,0,5,12,5,12
3,1,47,7,2,-3,42,21,40,2,96,2.83049266901799,,0.2,45,42,40,-3,-5
3,1,48,1,3,-2,88,124,86,2,96,1.94553947402164,,0.2,90,88,86,-2,-4
3,1,49,9,2,3,48,124,60,-12,76,2.53092237596866,,0.2,45,48,60,3,15
3,1,50,2,2,6,51,108,63,-12,76,2.78270111000165,,0.2,45,51,63,6,18
3,1,51,2,1,-2,178,166,0,-2,96,2.89827439992223,,0.2,0,-2,0,-2,0
3,1,52,3,2,2,47,170,41,6,88,3.06705671700183,,0.2,45,47,41,2,-4
3,1,53,3,4,-9,126,105,120,6,88,3.3165309720207,,0.2,135,126,120,-9,-15
3,1,55,1,2,3,48,60,54,-6,88,1.61114243394695,,0.2,45,48,54,3,9
3,1,56,8,4,-1,134,112,134,0,100,2.6716429250082,,0.2,135,134,134,-1,-1
3,1,57,1,2,-6,39,20,37,2,96,2.246732018888,,0.2,45,39,37,-6,-8
3,1,58,2,4,-4,131,159,142,-11,78,1.54934846400283,,0.2,135,131,142,-4,7
3,1,59,6,4,3,138,85,118,20,60,2.03336959006265,,0.2,135,138,118,3,-17
3,1,60,2,3,4,94,105,96,-2,96,1.61430333100725,,0.2,90,94,96,4,6
3,1,61,1,2,6,51,26,50,1,98,2.0459592390107,,0.2,45,51,50,6,5
3,1,62,5,3,-3,87,16,87,0,100,2.77948597900104,,0.2,90,87,87,-3,-3
3,1,63,6,3,5,95,8,98,-3,94,3.24656501901336,,0.2,90,95,98,5,8
3,1,64,9,1,2,2,78,3,-1,98,3.41542797000147,,0.2,0,2,3,2,3
3,1,65,8,1,8,8,178,17,-9,82,1.38499831990339,,0.2,0,8,17,8,17
3,1,66,10,1,5,5,151,18,-13,74,2.99842988408636,,0.2,0,5,18,5,18
3,1,67,9,1,1,1,14,1,0,100,2.44647029298358,,0.2,0,1,1,1,1
3,1,68,6,3,4,94,167,92,2,96,3.66433304199018,,0.2,90,94,92,4,2
3,1,69,7,1,8,8,3,10,-2,96,1.81564661499579,,0.2,0,8,10,8,10
3,1,70,10,3,1,91,1,93,-2,96,4.36549224192277,,0.2,90,91,93,1,3
3,1,71,4,2,9,54,68,61,-7,86,1.98541389510501,,0.2,45,54,61,9,16
3,1,72,4,1,-6,174,101,168,6,88,3.54813383391593,,0.2,0,-6,-12,-6,-12
3,1,73,3,3,7,97,13,102,-5,90,3.83210174704436,,0.2,90,97,102,7,12
3,1,74,10,2,2,47,126,32,15,70,3.0798158190446,,0.2,45,47,32,2,-13
3,1,75,5,1,2,2,165,11,-9,82,2.23087009100709,,0.2,0,2,11,2,11
3,1,77,10,1,2,2,14,5,-3,94,1.43186801800039,,0.2,0,2,5,2,5
3,1,78,9,2,0,45,138,31,14,72,2.5845443130238,,0.2,45,45,31,0,-14
3,1,79,10,3,-6,84,164,83,1,98,2.84756700997241,,0.2,90,84,83,-6,-7
3,1,80,9,3,0,90,144,89,1,98,2.77836591599043,,0.2,90,90,89,0,-1
3,1,81,9,1,4,4,7,7,-3,94,0.730633769999258,,0.2,0,4,7,4,7
3,1,82,5,2,6,51,168,49,2,96,2.53343584190588,,0.2,45,51,49,6,4
3,1,83,7,3,1,91,85,94,-3,94,2.3822893690085,,0.2,90,91,94,1,4
3,1,84,9,3,10,100,64,99,1,98,2.91448922001291,,0.2,90,100,99,10,9
3,1,85,9,4,-6,129,169,137,-8,84,1.93159917893354,,0.2,135,129,137,-6,2
3,1,86,5,1,-9,171,155,170,1,98,1.23028876294848,,0.2,0,-9,-10,-9,-10
3,1,87,9,4,7,142,13,149,-7,86,1.61396619293373,,0.2,135,142,149,7,14
3,1,88,2,4,-4,131,159,138,-7,86,2.11284949805122,,0.2,135,131,138,-4,3
3,1,89,8,1,4,4,14,5,-1,98,2.13105187797919,,0.2,0,4,5,4,5
3,1,90,4,1,-9,171,27,165,6,88,1.98359666194301,,0.2,0,-9,-15,-9,-15
3,1,91,8,4,-1,134,35,132,2,96,3.66604447807185,,0.2,135,134,132,-1,-3
3,1,92,6,3,7,97,134,97,0,100,2.14547773194499,,0.2,90,97,97,7,7
3,1,93,7,3,9,99,160,100,-1,98,2.66501889401115,,0.2,90,99,100,9,10
3,1,94,4,3,3,93,3,94,-1,98,3.05466955609154,,0.2,90,93,94,3,4
3,1,95,10,2,-1,44,55,38,6,88,1.53181344794575,,0.2,45,44,38,-1,-7
3,1,96,4,3,5,95,34,103,-8,84,2.9145020119613,,0.2,90,95,103,5,13
3,1,97,4,2,-3,42,115,34,8,84,3.19912823301274,,0.2,45,42,34,-3,-11
3,1,99,7,2,1,46,40,40,6,88,0.580281139002182,,0.2,45,46,40,1,-5
3,1,100,10,2,4,49,68,44,5,90,2.99513861793093,,0.2,45,49,44,4,-1
3,1,101,6,1,10,10,165,19,-9,82,1.88037333800457,,0.2,0,10,19,10,19
3,1,102,1,4,-1,134,22,141,-7,86,3.95237605902366,,0.2,135,134,141,-1,6
3,1,103,3,4,0,135,12,132,3,94,2.51501206494868,,0.2,135,135,132,0,-3
3,1,104,2,2,5,50,172,49,1,98,2.14746152504813,,0.2,45,50,49,5,4
3,1,105,3,1,7,7,105,14,-7,86,3.14534648193512,,0.2,0,7,14,7,14
3,1,106,1,3,-8,82,176,84,-2,96,3.64599786396138,,0.2,90,82,84,-8,-6
3,1,107,7,3,6,96,176,92,4,92,3.79869944497477,,0.2,90,96,92,6,2
3,1,108,10,1,-9,171,15,175,-4,92,2.93084714596625,,0.2,0,-9,-5,-9,-5
3,1,110,3,2,-10,35,176,33,2,96,1.83297843497712,,0.2,45,35,33,-10,-12
3,1,111,5,2,-2,43,104,40,3,94,3.74562660092488,,0.2,45,43,40,-2,-5
3,1,112,8,2,1,46,142,27,19,62,3.31415911507793,,0.2,45,46,27,1,-18
3,1,113,2,1,2,2,153,7,-5,90,1.80452415300533,,0.2,0,2,7,2,7
3,1,114,7,4,-4,131,28,129,2,96,3.01347529992927,,0.2,135,131,129,-4,-6
3,1,115,8,3,-9,81,85,77,4,92,1.96406146197114,,0.2,90,81,77,-9,-13
3,1,116,3,4,-4,131,119,141,-10,80,2.41544289700687,,0.2,135,131,141,-4,6
3,1,117,7,1,4,4,177,7,-3,94,1.88304007507395,,0.2,0,4,7,4,7
3,1,118,6,2,-4,41,152,34,7,86,2.51493312104139,,0.2,45,41,34,-4,-11
3,1,119,9,3,1,91,145,90,1,98,3.16209636605345,,0.2,90,91,90,1,0
3,1,120,9,1,9,9,115,16,-7,86,3.68234897695947,,0.2,0,9,16,9,16
3,1,121,10,1,-3,177,137,178,-1,98,2.55402951408178,,0.2,0,-3,-2,-3,-2
3,1,122,2,3,-2,88,96,88,0,100,3.13358247303404,,0.2,90,88,88,-2,-2
3,1,123,6,4,-9,126,6,144,-18,64,2.03204147005454,,0.2,135,126,144,-9,9
3,1,124,5,3,10,100,145,113,-13,74,2.54419679404236,,0.2,90,100,113,10,23
3,1,125,5,3,-6,84,103,86,-2,96,3.51279807696119,,0.2,90,84,86,-6,-4
3,1,126,3,3,-4,86,68,86,0,100,2.27273570105899,,0.2,90,86,86,-4,-4
3,1,127,10,4,-6,129,122,133,-4,92,1.73156414600089,,0.2,135,129,133,-6,-2
3,1,128,6,4,-4,131,14,148,-17,66,2.98534961196128,,0.2,135,131,148,-4,13
3,1,129,7,1,6,6,126,16,-10,80,3.41472956095822,,0.2,0,6,16,6,16
3,1,130,2,1,-7,173,110,171,2,96,3.06175719806924,,0.2,0,-7,-9,-7,-9
3,1,131,10,4,-5,130,25,151,-21,58,2.94833109294996,,0.2,135,130,151,-5,16
3,1,132,9,3,-9,81,30,87,-6,88,2.85707863792777,,0.2,90,81,87,-9,-3
3,1,133,4,1,2,2,64,2,0,100,2.96581740595866,,0.2,0,2,2,2,2
3,1,134,7,1,-4,176,70,178,-2,96,3.90181949804537,,0.2,0,-4,-2,-4,-2
3,1,135,6,1,5,5,98,13,-8,84,3.38178601593245,,0.2,0,5,13,5,13
3,1,136,3,4,3,138,45,139,-1,98,3.43155263608787,,0.2,135,138,139,3,4
3,1,137,4,4,7,142,53,136,6,88,3.23101861297619,,0.2,135,142,136,7,1
3,1,138,6,1,-9,171,11,161,10,80,1.79702854796778,,0.2,0,-9,-19,-9,-19
3,1,139,1,3,5,95,53,96,-1,98,2.28229522402398,,0.2,90,95,96,5,6
3,1,140,3,3,6,96,7,94,2,96,3.61630529398099,,0.2,90,96,94,6,4
3,1,141,3,2,0,45,155,31,14,72,2.23255373095162,,0.2,45,45,31,0,-14
3,1,142,8,3,6,96,51,98,-2,96,2.69999027706217,,0.2,90,96,98,6,8
3,1,143,5,4,-2,133,22,142,-9,82,2.98257411993109,,0.2,135,133,142,-2,7
3,1,144,6,3,2,92,75,94,-2,96,2.94593975902535,,0.2,90,92,94,2,4
3,1,145,1,1,7,7,179,9,-2,96,1.89900371804833,,0.2,0,7,9,7,9
3,1,146,8,3,2,92,121,93,-1,98,3.16479881107807,,0.2,90,92,93,2,3
3,1,147,6,2,5,50,54,61,-11,78,2.16699206398334,,0.2,45,50,61,5,16
3,1,148,4,4,9,144,88,134,10,80,2.88180656905752,,0.2,135,144,134,9,-1
3,1,149,7,4,9,144,129,164,-20,60,2.91247089300305,,0.2,135,144,164,9,29
3,1,150,8,1,4,4,142,14,-10,80,2.1486476449063,,0.2,0,4,14,4,14
3,1,151,1,1,8,8,3,9,-1,98,1.28178120404482,,0.2,0,8,9,8,9
3,1,152,4,1,-5,175,80,171,4,92,2.88718542899005,,0.2,0,-5,-9,-5,-9
3,1,153,5,4,-1,134,163,133,1,98,2.08139231300447,,0.2,135,134,133,-1,-2
3,1,154,7,4,-6,129,141,139,-10,80,1.66777711501345,,0.2,135,129,139,-6,4
3,1,155,7,4,6,141,147,143,-2,96,1.41332709998824,,0.2,135,141,143,6,8
3,1,156,3,2,-3,42,25,37,5,90,2.09370551491156,,0.2,45,42,37,-3,-8
3,1,157,2,2,-2,43,7,39,4,92,2.29749360692222,,0.2,45,43,39,-2,-6
3,1,158,1,4,1,136,176,144,-8,84,2.04726546409074,,0.2,135,136,144,1,9
3,1,159,4,3,9,99,130,102,-3,94,2.98171007295605,,0.2,90,99,102,9,12
3,1,160,10,3,1,91,121,87,4,92,2.78049312904477,,0.2,90,91,87,1,-3
4,1,2,3,1,-9,171,85,165,6,88,2.64127562400063,,0.2,0,-9,-15,-9,-15
4,1,3,4,2,-1,44,58,40,4,92,1.03899904299942,,0.2,45,44,40,-1,-5
4,1,4,1,3,6,96,12,109,-13,74,3.02613522200045,,0.2,90,96,109,6,19
4,1,5,3,4,3,138,43,141,-3,94,3.07683618999909,,0.2,135,138,141,3,6
4,1,6,7,1,-9,171,152,171,0,100,1.06971420599984,,0.2,0,-9,-9,-9,-9
4,1,7,2,3,2,92,158,95,-3,94,2.39185148099932,,0.2,90,92,95,2,5
4,1,8,9,1,7,7,25,10,-3,94,0.99205406100009,,0.2,0,7,10,7,10
4,1,9,1,2,8,53,112,51,2,96,2.39744439599963,,0.2,45,53,51,8,6
4,1,10,5,4,7,142,70,147,-5,90,3.11218873100006,,0.2,135,142,147,7,12
4,1,11,9,2,7,52,80,46,6,88,1.51194390199998,,0.2,45,52,46,7,1
4,1,12,2,2,-6,39,112,40,-1,98,2.5401446449996,,0.2,45,39,40,-6,-5
4,1,13,10,2,9,54,76,48,6,88,1.33895163499983,,0.2,45,54,48,9,3
4,1,14,9,1,10,10,69,8,2,96,2.1913267150012,,0.2,0,10,8,10,8
4,1,15,5,4,4,139,115,157,-18,64,1.64637388600022,,0.2,135,139,157,4,22
4,1,16,5,1,7,7,178,14,-7,86,1.70291421199909,,0.2,0,7,14,7,14
4,1,17,3,2,9,54,3,44,10,80,1.5461830180011,,0.2,45,54,44,9,-1
4,1,18,7,4,-4,131,128,128,3,94,0.952349511999273,,0.2,135,131,128,-4,-7
4,1,19,4,3,-3,87,27,84,3,94,2.03824917400016,,0.2,90,87,84,-3,-6
4,1,20,4,2,7,52,24,50,2,96,1.17462179199902,,0.2,45,52,50,7,5
4,1,21,9,3,-5,85,16,76,9,82,1.99125786300101,,0.2,90,85,76,-5,-14
4,1,22,8,2,8,53,55,55,-2,96,1.42277877199922,,0.2,45,53,55,8,10
4,1,23,5,3,-9,81,80,78,3,94,2.07977681000011,,0.2,90,81,78,-9,-12
4,1,24,1,1,9,9,166,15,-6,88,1.7888374310005,,0.2,0,9,15,9,15
4,1,25,1,4,-7,128,25,139,-11,78,3.6685390269995,,0.2,135,128,139,-7,4
4,1,27,4,3,3,93,18,93,0,100,2.40026969300015,,0.2,90,93,93,3,3
4,1,28,10,1,-4,176,134,174,2,96,1.54084743299973,,0.2,0,-4,-6,-4,-6
4,1,29,6,1,5,5,20,179,6,88,1.18566969800122,,0.2,0,5,-1,5,-1
4,1,30,4,1,4,4,126,10,-6,88,2.10235974500029,,0.2,0,4,10,4,10
4,1,31,7,2,-2,43,117,44,-1,98,3.29676024600121,,0.2,45,43,44,-2,-1
4,1,32,7,2,1,46,61,43,3,94,1.45136686200021,,0.2,45,46,43,1,-2
4,1,33,3,4,-8,127,9,130,-3,94,2.06509432599887,,0.2,135,127,130,-8,-5
4,1,34,10,3,9,99,76,112,-13,74,1.67707646300005,,0.2,90,99,112,9,22
4,1,35,6,1,10,10,105,11,-1,98,2.81192102299974,,0.2,0,10,11,10,11
4,1,36,1,4,-8,127,72,139,-12,76,3.65279245900092,,0.2,135,127,139,-8,4
4,1,37,7,3,5,95,42,103,-8,84,3.60501087100056,,0.2,90,95,103,5,13
4,1,38,2,4,1,136,44,136,0,100,3.98447713499991,,0.2,135,136,136,1,1
4,1,39,8,2,-6,39,161,33,6,88,2.9883703200012,,0.2,45,39,33,-6,-12
4,1,40,5,3,0,90,134,96,-6,88,2.24652081699969,,0.2,90,90,96,0,6
4,1,41,5,3,-5,85,139,89,-4,92,2.66700641399984,,0.2,90,85,89,-5,-1
4,1,42,8,3,-1,89,80,89,0,100,1.66141677300038,,0.2,90,89,89,-1,-1
4,1,44,8,4,-10,125,118,125,0,100,1.156227432999,,0.2,135,125,125,-10,-10
4,1,45,5,3,5,95,53,98,-3,94,1.71855636700093,,0.2,90,95,98,5,8
4,1,46,10,4,2,137,13,147,-10,80,1.95373044900043,,0.2,135,137,147,2,12
4,1,47,2,1,9,9,85,10,-1,98,2.69033461300023,,0.2,0,9,10,9,10
4,1,48,7,1,-9,171,162,172,-1,98,1.74505836599928,,0.2,0,-9,-8,-9,-8
4,1,49,4,3,-6,84,25,86,-2,96,3.23500072899878,,0.2,90,84,86,-6,-4
4,1,51,2,2,-2,43,16,43,0,100,2.19164201499916,,0.2,45,43,43,-2,-2
4,1,52,6,4,-7,128,128,133,-5,90,1.06255188399882,,0.2,135,128,133,-7,-2
4,1,53,9,3,-8,82,122,71,11,78,1.87273267199998,,0.2,90,82,71,-8,-19
4,1,54,3,1,-2,178,137,175,3,94,2.00685235399942,,0.2,0,-2,-5,-2,-5
4,1,55,2,4,3,138,123,148,-10,80,1.89976740900056,,0.2,135,138,148,3,13
4,1,56,8,3,-8,82,43,76,6,88,1.83559663099913,,0.2,90,82,76,-8,-14
4,1,57,10,3,-7,83,82,82,1,98,1.53421251600048,,0.2,90,83,82,-7,-8
4,1,58,6,1,0,0,95,179,1,98,3.77764514699993,,0.2,0,0,-1,0,-1
4,1,59,3,3,-3,87,56,83,4,92,2.2607390510002,,0.2,90,87,83,-3,-7
4,1,60,6,1,5,5,54,2,3,94,2.53503895699941,,0.2,0,5,2,5,2
4,1,61,2,4,5,140,83,154,-14,72,3.0147614919988,,0.2,135,140,154,5,19
4,1,62,10,2,8,53,77,45,8,84,2.76868560000003,,0.2,45,53,45,8,0
4,1,63,8,1,-5,175,80,165,10,80,3.0745650480003,,0.2,0,-5,-15,-5,-15
4,1,64,7,1,-2,178,18,179,-1,98,1.77486535999924,,0.2,0,-2,-1,-2,-1
4,1,65,5,2,2,47,65,37,10,80,1.90585457400084,,0.2,45,47,37,2,-8
4,1,66,4,3,-1,89,152,89,0,100,3.29309088500122,,0.2,90,89,89,-1,-1
4,1,67,2,3,8,98,126,100,-2,96,2.00943250400087,,0.2,90,98,100,8,10
4,1,68,8,4,6,141,44,121,20,60,2.82972084399989,,0.2,135,141,121,6,-14
4,1,69,5,2,7,52,80,59,-7,86,2.61000472200067,,0.2,45,52,59,7,14
4,1,70,6,4,-10,125,100,117,8,84,1.53266580399941,,0.2,135,125,117,-10,-18
4,1,71,4,2,4,49,25,49,0,100,2.39622506199885,,0.2,45,49,49,4,4
4,1,72,10,4,1,136,9,147,-11,78,2.58255303300029,,0.2,135,136,147,1,12
4,1,73,4,4,-6,129,151,132,-3,94,2.46118087799914,,0.2,135,129,132,-6,-3
4,1,74,5,4,-9,126,80,124,2,96,2.84761963399978,,0.2,135,126,124,-9,-11
4,1,75,5,1,-9,171,146,173,-2,96,1.90614117400037,,0.2,0,-9,-7,-9,-7
4,1,76,10,2,-4,41,137,54,-13,74,4.09914345499965,,0.2,45,41,54,-4,9
4,1,77,10,1,-4,176,107,179,-3,94,3.00614320800014,,0.2,0,-4,-1,-4,-1
4,1,78,3,2,-7,38,53,36,2,96,1.52917072300079,,0.2,45,38,36,-7,-9
4,1,80,1,3,-7,83,15,79,4,92,3.15587277799932,,0.2,90,83,79,-7,-11
4,1,81,2,1,-5,175,37,174,1,98,2.02139569199971,,0.2,0,-5,-6,-5,-6
4,1,82,8,1,0,0,125,178,2,96,3.07662630599953,,0.2,0,0,-2,0,-2
4,1,83,8,2,-7,38,89,25,13,74,2.4044787519997,,0.2,45,38,25,-7,-20
4,1,84,10,4,10,145,42,156,-11,78,2.62503619900053,,0.2,135,145,156,10,21
4,1,85,1,1,6,6,1,6,0,100,1.49547159299982,,0.2,0,6,6,6,6
4,1,86,9,4,4,139,154,150,-11,78,1.60288718599986,,0.2,135,139,150,4,15
4,1,87,9,1,-4,176,30,172,4,92,2.06064263400003,,0.2,0,-4,-8,-4,-8
4,1,88,1,2,-6,39,69,31,8,84,1.68770587699873,,0.2,45,39,31,-6,-14
4,1,89,4,2,3,48,83,40,8,84,2.06785065099939,,0.2,45,48,40,3,-5
4,1,90,7,1,0,0,39,179,1,98,1.64960910300033,,0.2,0,0,-1,0,-1
4,1,91,4,4,3,138,22,148,-10,80,2.02612334599871,,0.2,135,138,148,3,13
4,1,92,1,3,10,100,60,104,-4,92,2.43380379100017,,0.2,90,100,104,10,14
4,1,93,9,3,1,91,10,88,3,94,3.57271388400113,,0.2,90,91,88,1,-2
4,1,94,4,1,2,2,58,3,-1,98,3.1460889480004,,0.2,0,2,3,2,3
4,1,95,9,2,10,55,105,46,9,82,2.16523615699953,,0.2,45,55,46,10,1
4,1,96,3,4,-2,133,97,133,0,100,1.68162387499979,,0.2,135,133,133,-2,-2
4,1,97,6,3,-5,85,179,79,6,88,3.41443615599928,,0.2,90,85,79,-5,-11
4,1,98,6,3,-4,86,169,79,7,86,3.07048127000053,,0.2,90,86,79,-4,-11
4,1,99,8,4,3,138,9,126,12,76,3.82022601999961,,0.2,135,138,126,3,-9
4,1,100,10,4,9,144,91,135,9,82,2.02826181000091,,0.2,135,144,135,9,0
4,1,101,7,2,-5,40,180,42,-2,96,2.070533256001,,0.2,45,40,42,-5,-3
4,1,102,7,3,2,92,43,101,-9,82,1.99499998200008,,0.2,90,92,101,2,11
4,1,103,8,2,-2,43,1,41,2,96,1.82699306100039,,0.2,45,43,41,-2,-4
4,1,104,2,3,-9,81,76,76,5,90,1.04520295899965,,0.2,90,81,76,-9,-14
4,1,105,3,1,3,3,96,4,-1,98,3.64054965799914,,0.2,0,3,4,3,4
4,1,106,6,2,-4,41,75,41,0,100,1.51500123900041,,0.2,45,41,41,-4,-4
4,1,107,7,4,-10,125,58,130,-5,90,2.44299378200049,,0.2,135,125,130,-10,-5
4,1,108,2,2,8,53,172,49,4,92,2.147553023,,0.2,45,53,49,8,4
